,0
210,280266.6999999892
211,280767.6999999892
212,280263.0999999892
213,280299.6999999892
214,280114.6999999891
215,281493.8999999891
216,279796.8999999891
217,279664.29999998916
218,279621.2999999892
219,279637.29999998916
220,279621.2999999892
221,279566.8999999892
222,279594.09999998915
223,279606.4999999892
224,279417.2999999892
225,281251.2999999892
226,279521.4999999893
227,279528.2999999893
228,279358.2999999892
229,279352.49999998923
230,279259.09999998915
231,279239.8999999892
232,279236.09999998927
233,279072.2999999892
234,278879.49999998923
235,278848.8999999892
236,279316.69999998924
237,278820.6999999892
238,278820.6999999892
239,278877.2999999891
240,279052.8999999893
241,279008.89999998925
242,279042.8999999892
243,278582.0999999892
244,278562.2999999892
245,278481.89999998925
246,278481.89999998925
247,278840.49999998935
248,282402.6999999893
249,278472.0999999892
250,282609.0999999894
251,278469.8999999892
252,278686.6999999891
253,278457.8999999892
254,278456.6999999892
255,278492.6999999892
256,278137.09999998915
257,278142.899999989
258,278045.09999998915
259,279764.2999999892
260,278040.8999999891
261,278048.49999998906
262,282264.6999999892
263,278043.8999999891
264,281773.6999999891
265,277967.4999999891
266,277966.2999999891
267,277983.69999998907
268,277992.8999999891
269,277819.4999999891
270,277535.29999998916
271,277535.29999998916
272,277476.29999998916
273,277476.29999998916
274,277476.29999998916
275,279825.4999999892
276,277660.8999999891
277,277483.6999999892
278,277334.0999999892
279,277384.6999999891
280,277462.09999998915
281,277305.2999999892
282,277214.8999999892
283,277206.29999998916
284,279469.09999998915
285,277206.29999998916
286,281590.89999998914
287,277012.89999998914
288,277150.29999998916
289,280661.2999999892
290,276857.2999999892
291,276855.89999998914
292,276659.89999998914
293,276719.29999998916
294,276659.89999998914
295,276746.2999999891
296,276679.8999999891
297,276575.4999999892
298,276469.89999998914
299,278075.0999999892
300,276398.8999999891
301,276398.8999999891
302,280082.89999998914
303,276414.299999989
304,276829.6999999892
305,276407.69999998907
306,276187.0999999891
307,277150.69999998907
308,276025.8999999891
309,275973.4999999891
310,275845.09999998915
311,276046.6999999892
312,275852.4999999892
313,280090.2999999891
314,275845.09999998915
315,276714.6999999893
316,275843.2999999891
317,275843.2999999891
318,275843.2999999891
319,275843.2999999891
320,276011.6999999891
321,275717.8999999892
322,275713.2999999892
323,275716.89999998925
324,275854.49999998923
325,279845.6999999892
326,275713.2999999892
327,279835.49999998923
328,275713.2999999892
329,275766.09999998927
330,275907.6999999892
331,275675.89999998914
332,275581.4999999891
333,275647.6999999892
334,275624.2999999891
335,279381.2999999891
336,275794.2999999891
337,275499.29999998916
338,275499.29999998916
339,278800.29999998916
340,277208.29999998916
341,275400.4999999892
342,275260.6999999892
343,275236.6999999892
344,275254.09999998915
345,275272.29999998916
346,277332.09999998927
347,275236.6999999892
348,275154.29999998916
349,274824.4999999892
350,274885.49999998906
351,274805.4999999892
352,274798.4999999891
353,274798.4999999891
354,274823.6999999891
355,277163.09999998927
356,274789.09999998915
357,274766.29999998916
358,278584.8999999892
359,274745.89999998925
360,274800.0999999892
361,274730.89999998925
362,274711.8999999892
363,274725.6999999892
364,274704.4999999893
365,277198.2999999893
366,274704.4999999893
367,274980.69999998936
368,274488.4999999893
369,274836.29999998934
370,276819.8999999894
371,274488.4999999893
372,274488.29999998934
373,274475.6999999893
374,276410.49999998923
375,274475.6999999893
376,274637.29999998934
377,274988.69999998936
378,274399.29999998934
379,274399.29999998934
380,274504.89999998925
381,274399.29999998934
382,278038.49999998946
383,274626.09999998927
384,278420.49999998935
385,274520.8999999893
386,278174.6999999893
387,274387.09999998927
388,274342.8999999893
389,274354.8999999893
390,274342.8999999893
391,275612.0999999893
392,274342.8999999893
393,274342.8999999893
394,274942.89999998925
395,278051.29999998934
396,278267.69999998936
397,274223.49999998935
398,274582.2999999893
399,274287.8999999893
400,274209.2999999894
401,276534.0999999894
402,274066.0999999894
403,274065.0999999894
404,276873.0999999892
405,273967.09999998944
406,273895.2999999893
407,274259.2999999893
408,274125.2999999893
409,273892.8999999892
410,273876.0999999892
411,274068.8999999892
412,273603.4999999892
413,273491.6999999892
414,278539.8999999891
415,274783.89999998914
416,273491.6999999892
417,273491.6999999892
418,273547.89999998925
419,273491.6999999892
420,277348.29999998916
421,274745.4999999891
422,273491.6999999892
423,273491.6999999892
424,273650.89999998914
425,273491.6999999892
426,273826.29999998916
427,273692.09999998915
428,273714.49999998906
429,273714.49999998906
430,274031.8999999892
431,273494.4999999892
432,273491.6999999892
433,273607.09999998915
434,275844.89999998914
435,273768.2999999891
436,273307.4999999892
437,273307.4999999892
438,273307.4999999892
439,273595.49999998923
440,273307.4999999892
441,275652.2999999891
442,273077.69999998924
443,275807.89999998925
444,273932.89999998914
445,273537.4999999891
446,272982.2999999892
447,273009.0999999892
448,272988.69999998924
449,273098.09999998915
450,273181.6999999891
451,272982.2999999892
452,272846.4999999892
453,272846.4999999892
454,273323.2999999892
455,272882.09999998915
456,272709.4999999893
457,272708.2999999893
458,272683.29999998916
459,272582.69999998924
460,275445.2999999892
461,272734.8999999892
462,272717.8999999893
463,272576.09999998927
464,274860.49999998923
465,273180.8999999893
466,272572.4999999893
467,275192.6999999893
468,272570.09999998927
469,274385.69999998924
470,274657.4999999892
471,272570.09999998927
472,272647.4999999893
473,272570.09999998927
474,272570.09999998927
475,275217.2999999893
476,272542.6999999893
477,272554.49999998923
478,272315.8999999893
479,272315.8999999893
480,272329.0999999893
481,272315.8999999893
482,272315.8999999893
483,272297.29999998934
484,272260.29999998934
485,272260.29999998934
486,272238.6999999893
487,272064.69999998924
488,272063.49999998923
489,278332.2999999892
490,272281.49999998935
491,271731.2999999893
492,271731.2999999893
493,271731.2999999893
494,275609.69999998924
495,271811.4999999892
496,271589.89999998925
497,271583.2999999892
498,274103.8999999892
499,271533.29999998916
500,271514.4999999892
501,271588.49999998923
502,271818.8999999893
503,271514.4999999892
504,271605.4999999893
505,273593.4999999892
506,271514.4999999892
507,271894.6999999892
508,271602.8999999892
509,271503.2999999893
510,271503.2999999893
511,271631.09999998927
512,271707.89999998925
513,273665.8999999893
514,271500.8999999893
515,271500.8999999893
516,271500.8999999893
517,271469.6999999893
518,271469.6999999893
519,271472.2999999892
520,271580.6999999893
521,271428.8999999893
522,273248.0999999894
523,271405.09999998927
524,271372.4999999893
525,273466.29999998945
526,271552.2999999893
527,271492.09999998927
528,271383.6999999893
529,273466.89999998943
530,273926.89999998943
531,271372.4999999893
532,272619.0999999894
533,271415.4999999893
534,272989.2999999893
535,271237.2999999892
536,271553.69999998924
537,273733.0999999894
538,271165.2999999892
539,271165.2999999892
540,271165.2999999892
541,271038.2999999893
542,271170.2999999892
543,270905.29999998934
544,270875.69999998924
545,270944.2999999892
546,270908.09999998927
547,271457.49999998923
548,270865.29999998916
549,270741.4999999891
550,270767.0999999892
551,270804.6999999891
552,272805.0999999892
553,270867.49999998923
554,270742.6999999891
555,272781.09999998927
556,272801.2999999893
557,270741.4999999891
558,270741.4999999891
559,270852.0999999892
560,270741.4999999891
561,270741.4999999891
562,270561.29999998905
563,270481.0999999891
564,270417.49999998906
565,270357.0999999891
566,270468.2999999893
567,270232.29999998916
568,270232.29999998916
569,270232.29999998916
570,270266.89999998914
571,270498.2999999892
572,270229.8999999892
573,270258.89999998925
574,274282.8999999891
575,272306.2999999892
576,270133.6999999892
577,270133.6999999892
578,270132.4999999892
579,270102.2999999892
580,270171.69999998924
581,273591.69999998924
582,271565.0999999892
583,270596.2999999892
584,270318.6999999893
585,270101.49999998923
586,269910.49999998923
587,269864.2999999892
588,269868.69999998924
589,269804.2999999893
590,269804.2999999893
591,269800.6999999893
592,270063.8999999893
593,269938.2999999892
594,269800.6999999893
595,269861.8999999893
596,269865.09999998927
597,269663.49999998935
598,269663.6999999893
599,269663.49999998935
600,269830.4999999893
601,269674.29999998934
602,272189.6999999893
603,269915.6999999893
604,269658.89999998925
605,273207.6999999892
606,269658.89999998925
607,273003.4999999892
608,269664.2999999893
609,269542.8999999893
610,274272.89999998925
611,269540.6999999893
612,269884.49999998923
613,269540.6999999893
614,269437.49999998923
615,269437.49999998923
616,269437.49999998923
617,269588.8999999892
618,269519.6999999893
619,269810.8999999892
620,272902.89999998925
621,269432.0999999894
622,269392.8999999893
623,272054.29999998934
624,269266.8999999894
625,272529.2999999894
626,269249.89999998943
627,269242.4999999894
628,272521.0999999894
629,269334.69999998936
630,269253.6999999894
631,273067.6999999893
632,272410.4999999893
633,269242.4999999894
634,269345.89999998943
635,269148.8999999895
636,269566.8999999895
637,270935.69999998936
638,269148.8999999895
639,269050.4999999894
640,269537.2999999895
641,269050.4999999894
642,269050.4999999894
643,269191.29999998945
644,270149.0999999894
645,269050.4999999894
646,269167.4999999894
647,269073.29999998945
648,268979.8999999895
649,268879.2999999894
650,268867.4999999894
651,268733.0999999894
652,270453.6999999894
653,271293.89999998925
654,270929.0999999892
655,268635.8999999893
656,268635.8999999893
657,268643.8999999893
658,268635.8999999893
659,268635.8999999893
660,268587.69999998936
661,270118.69999998936
662,268613.0999999894
663,271320.6999999893
664,268443.29999998934
665,268439.2999999894
666,268501.0999999894
667,268589.6999999893
668,268385.8999999894
669,272054.69999998936
670,268382.2999999894
671,270427.2999999894
672,270007.2999999894
673,268564.8999999894
674,268434.0999999893
675,268332.6999999895
676,269423.8999999894
677,268284.49999998946
678,268284.6999999895
679,268306.8999999895
680,268341.6999999894
681,270266.6999999895
682,268452.2999999893
683,268705.89999998943
684,268284.49999998946
685,268471.89999998955
686,268457.0999999894
687,271622.89999998943
688,268167.6999999895
689,268167.6999999895
690,267923.49999998946
691,267923.49999998946
692,268054.69999998936
693,269998.69999998936
694,267931.2999999895
695,267923.49999998946
696,267982.89999998943
697,271240.4999999895
698,267919.89999998943
699,267919.89999998943
700,267851.6999999894
701,270484.6999999894
702,267851.6999999894
703,269463.8999999895
704,268171.6999999894
705,269073.49999998946
706,267851.6999999894
707,267990.89999998943
708,267851.6999999894
709,271904.4999999895
710,267851.6999999894
711,269637.2999999894
712,267855.4999999894
713,267809.8999999895
714,267815.29999998945
715,267713.8999999895
716,267713.8999999895
717,267713.8999999895
718,270434.4999999894
719,267713.8999999895
720,267676.2999999895
721,267720.0999999894
722,269304.0999999894
723,269640.8999999894
724,267660.4999999896
725,269439.69999998953
726,267671.69999998953
727,267612.6999999895
728,267612.6999999895
729,271096.69999998953
730,267787.49999998946
731,267612.6999999895
732,267569.2999999895
733,267403.69999998953
734,267485.8999999895
735,267496.6999999895
736,267398.89999998955
737,267282.89999998955
738,267211.4999999894
739,267396.2999999895
740,267211.4999999894
741,267175.89999998943
742,267042.29999998945
743,267008.2999999895
744,267008.2999999895
745,267021.09999998944
746,266946.29999998945
747,266949.49999998946
748,266956.89999998943
749,267009.49999998935
750,268327.4999999894
751,266860.6999999895
752,266862.69999998936
753,266860.6999999895
754,268267.2999999894
755,266996.2999999894
756,266979.6999999895
757,268625.0999999895
758,266636.29999998945
759,266681.49999998946
760,266780.49999998946
761,266605.2999999894
762,266356.4999999894
763,268362.09999998927
764,266674.4999999894
765,266356.4999999894
766,266327.4999999894
767,266327.4999999894
768,266900.2999999894
769,267354.4999999894
770,266408.09999998944
771,267515.4999999894
772,266474.8999999893
773,266326.2999999894
774,272115.8999999893
775,266209.8999999893
776,266206.29999998934
777,267593.6999999894
778,266205.6999999893
779,267968.4999999893
780,266205.6999999893
781,266211.89999998925
782,266744.49999998946
783,269766.69999998936
784,266205.6999999893
785,266472.8999999894
786,266386.0999999893
787,267490.89999998943
788,266130.0999999894
789,266130.0999999894
790,266130.0999999894
791,266248.29999998945
792,266135.29999998934
793,267668.6999999894
794,270054.69999998924
795,266674.4999999894
796,266158.4999999894
797,266447.6999999893
798,268352.2999999894
799,266130.0999999894
800,266183.69999998936
801,266823.2999999894
802,266237.2999999895
803,266149.49999998935
804,265989.6999999894
805,267902.6999999894
806,266013.8999999894
807,265946.69999998936
808,265946.69999998936
809,265939.6999999894
810,265939.6999999894
811,265939.6999999894
812,266053.4999999894
813,265939.6999999894
814,265939.6999999894
815,265939.6999999894
816,266005.89999998943
817,266693.2999999894
818,265939.6999999894
819,267420.49999998935
820,268208.29999998934
821,267967.29999998957
822,265773.2999999894
823,265773.2999999894
824,265915.2999999893
825,265988.8999999893
826,265982.0999999894
827,268963.0999999893
828,268882.0999999894
829,265756.89999998943
830,268053.8999999894
831,268821.8999999893
832,268384.8999999893
833,265720.4999999894
834,266575.8999999893
835,268919.4999999893
836,267927.4999999894
837,265635.2999999894
838,265867.0999999894
839,266517.0999999895
840,265635.2999999894
841,265691.2999999894
842,265799.4999999894
843,266807.8999999894
844,267065.2999999894
845,265795.2999999894
846,265635.2999999894
847,265474.6999999894
848,265474.6999999894
849,267986.09999998944
850,265474.6999999894
851,265474.6999999894
852,265557.2999999894
853,265407.6999999894
854,266861.8999999895
855,265347.2999999894
856,265790.8999999895
857,267694.09999998944
858,266958.8999999895
859,265793.6999999894
860,267092.09999998944
861,265339.2999999894
862,265359.09999998944
863,265494.29999998945
864,265339.2999999894
865,265370.4999999894
866,265336.2999999894
867,265327.0999999894
868,265720.09999998944
869,267681.89999998943
870,268634.8999999895
871,265327.0999999894
872,265327.0999999894
873,265323.8999999894
874,265323.8999999894
875,267506.0999999894
876,266272.4999999894
877,265243.69999998936
878,265243.69999998936
879,265374.0999999893
880,268397.29999998934
881,267238.29999998945
882,265117.0999999894
883,265376.69999998936
884,265117.0999999894
885,266722.0999999893
886,265485.0999999893
887,265154.8999999894
888,265279.0999999894
889,265126.0999999893
890,265115.0999999893
891,267195.0999999893
892,265113.8999999893
893,268286.29999998945
894,265113.0999999893
895,265164.0999999894
896,265778.4999999894
897,264964.2999999893
898,267479.0999999893
899,266126.6999999893
900,264958.2999999893
901,264939.4999999893
902,264941.2999999893
903,264951.8999999893
904,264992.6999999894
905,267114.6999999894
906,265921.4999999894
907,265771.8999999894
908,267251.8999999894
909,264916.8999999893
910,264916.8999999893
911,265964.4999999895
912,267813.8999999893
913,264916.8999999893
914,264954.69999998936
915,265748.69999998936
916,265117.09999998927
917,264935.6999999893
918,264929.8999999893
919,268051.89999998943
920,265058.29999998934
921,265010.09999998927
922,264871.0999999893
923,267035.6999999893
924,264841.8999999893
925,265223.49999998935
926,264841.8999999893
927,264844.29999998934
928,264953.0999999894
929,264773.6999999893
930,267137.49999998935
931,266522.2999999894
932,264659.6999999895
933,267716.89999998943
934,264649.4999999895
935,264736.29999998945
936,264742.6999999895
937,264662.4999999895
938,265714.0999999894
939,264636.2999999895
940,264792.6999999893
941,264996.6999999893
942,264636.2999999895
943,264863.49999998946
944,264532.2999999894
945,264531.0999999894
946,264553.4999999894
947,264702.6999999894
948,264330.89999998943
949,264332.6999999894
950,264801.8999999893
951,264330.89999998943
952,264523.8999999894
953,264928.09999998927
954,264330.89999998943
955,264333.49999998946
956,266266.0999999894
957,264315.4999999894
958,264324.4999999894
959,264315.4999999894
960,265598.89999998943
961,264336.6999999893
962,268030.0999999894
963,264314.0999999894
964,264458.4999999893
965,264314.0999999894
966,266519.0999999895
967,264314.0999999894
968,264237.0999999894
969,264246.2999999894
970,266450.6999999894
971,264559.8999999893
972,264476.6999999893
973,264374.8999999893
974,266133.8999999893
975,265943.0999999893
976,264136.0999999893
977,264421.4999999893
978,264134.8999999893
979,264136.29999998934
980,264445.49999998935
981,265561.29999998934
982,264134.8999999893
983,264138.2999999893
984,264932.29999998934
985,265909.09999998944
986,265840.8999999893
987,264152.8999999893
988,264134.8999999893
989,264206.8999999894
990,264130.49999998935
991,264108.8999999894
992,264050.49999998935
993,264060.8999999894
994,264049.29999998934
995,263960.29999998934
996,263960.29999998934
997,264329.89999998943
998,265865.2999999892
999,264015.6999999893
1000,264654.69999998936
1001,266138.4999999894
1002,266155.0999999892
1003,263960.8999999893
1004,263961.6999999893
1005,266130.69999998924
1006,264016.8999999893
1007,264284.2999999894
1008,263988.4999999893
1009,263959.0999999893
1010,263959.0999999893
1011,263959.0999999893
1012,263976.09999998927
1013,263970.09999998944
1014,265024.6999999893
1015,263959.0999999893
1016,264212.6999999893
1017,263959.0999999893
1018,264336.2999999894
1019,264011.8999999894
1020,263927.2999999893
1021,264619.49999998935
1022,263927.2999999893
1023,265908.2999999892
1024,265712.69999998924
1025,264187.29999998934
1026,263927.2999999893
1027,263862.09999998927
1028,265763.8999999892
1029,263862.09999998927
1030,266027.09999998927
1031,265188.2999999892
1032,263998.4999999893
1033,263874.4999999893
1034,263985.6999999893
1035,263918.4999999893
1036,263995.09999998927
1037,263995.6999999893
1038,263862.09999998927
1039,263882.89999998925
1040,264018.69999998924
1041,263757.29999998934
1042,264012.0999999893
1043,263907.2999999893
1044,264468.49999998923
1045,263755.29999998934
1046,263983.8999999893
1047,264147.0999999893
1048,263794.4999999894
1049,267113.0999999892
1050,263755.29999998934
1051,263755.29999998934
1052,267357.2999999893
1053,263751.69999998936
1054,263749.29999998934
1055,265497.6999999893
1056,263673.4999999894
1057,265841.0999999893
1058,263779.89999998943
1059,265679.69999998936
1060,267743.8999999893
1061,264089.29999998934
1062,263692.8999999894
1063,263644.49999998935
1064,263676.0999999894
1065,263631.29999998934
1066,263631.29999998934
1067,266404.2999999893
1068,264057.6999999893
1069,268754.89999998925
1070,266662.89999998925
1071,266253.49999998923
1072,263621.8999999893
1073,266132.8999999892
1074,263621.8999999893
1075,264770.09999998927
1076,263621.8999999893
1077,263622.2999999894
1078,265399.49999998935
1079,263591.29999998934
1080,266633.8999999892
1081,264698.2999999893
1082,263591.29999998934
1083,263620.0999999893
1084,263497.8999999894
1085,263774.29999998945
1086,263493.4999999894
1087,263575.0999999895
1088,266367.69999998936
1089,263544.09999998944
1090,263884.8999999894
1091,263318.2999999894
1092,264383.49999998946
1093,263318.2999999894
1094,263372.4999999894
1095,263512.0999999894
1096,263413.6999999894
1097,264790.69999998936
1098,263337.69999998936
1099,263495.4999999894
1100,263324.6999999894
1101,263318.2999999894
1102,263217.2999999894
1103,265946.8999999893
1104,263217.2999999894
1105,263250.09999998944
1106,263866.2999999895
1107,263347.0999999894
1108,265927.49999998935
1109,264747.4999999894
1110,265269.4999999893
1111,266199.2999999892
1112,263213.69999998936
1113,263207.49999998935
1114,263119.69999998936
1115,263093.0999999894
1116,263089.4999999894
1117,263440.29999998945
1118,263199.09999998944
1119,263632.0999999894
1120,263150.29999998945
1121,263089.4999999894
1122,263984.6999999894
1123,263089.4999999894
1124,263090.09999998944
1125,263089.4999999894
1126,264720.0999999894
1127,263222.4999999894
1128,266352.2999999893
1129,266301.29999998934
1130,263089.4999999894
1131,264835.69999998936
1132,263673.89999998943
1133,266352.2999999893
1134,264136.2999999894
1135,263198.2999999893
1136,264407.29999998945
1137,263608.69999998936
1138,263846.2999999895
1139,266360.69999998924
1140,263217.2999999894
1141,263348.0999999893
1142,263089.4999999894
1143,263089.4999999894
1144,263122.2999999894
1145,267665.69999998924
1146,263117.8999999894
1147,265930.49999998935
1148,263266.8999999894
1149,263089.4999999894
1150,263088.2999999894
1151,263088.2999999894
1152,264168.8999999895
1153,263135.49999998935
1154,263078.4999999894
1155,263078.4999999894
1156,262998.6999999894
1157,263322.4999999894
1158,263133.6999999894
1159,263003.6999999894
1160,262998.6999999894
1161,262969.6999999894
1162,264047.09999998944
1163,264834.69999998936
1164,262969.6999999894
1165,262924.6999999895
1166,262913.29999998945
1167,263990.09999998944
1168,262852.29999998945
1169,262900.0999999895
1170,267098.8999999895
1171,262811.29999998945
1172,262775.2999999894
1173,262919.4999999894
1174,262659.8999999893
1175,262756.2999999894
1176,263340.2999999894
1177,262525.69999998936
1178,262651.09999998944
1179,262940.0999999894
1180,262559.49999998935
1181,262431.09999998944
1182,263977.09999998944
1183,262452.09999998944
1184,262510.29999998945
1185,265921.0999999894
1186,265309.8999999894
1187,263546.29999998957
1188,263804.6999999895
1189,262437.2999999894
1190,262427.0999999894
1191,262495.49999998946
1192,262644.09999998944
1193,262427.0999999894
1194,263017.69999998936
1195,262427.0999999894
1196,262467.2999999894
1197,264199.09999998944
1198,262849.09999998944
1199,262442.09999998944
1200,262427.0999999894
1201,264387.69999998936
1202,262430.89999998943
1203,262237.0999999894
1204,262237.0999999894
1205,262243.6999999894
1206,262250.8999999894
1207,264157.0999999894
1208,262237.0999999894
1209,262254.4999999894
1210,263581.89999998943
1211,262135.09999998938
1212,262147.8999999894
1213,262135.09999998938
1214,262320.29999998945
1215,265010.4999999894
1216,264822.8999999893
1217,262135.09999998938
1218,262385.2999999894
1219,262135.09999998938
1220,262137.49999998938
1221,265382.4999999894
1222,262368.69999998936
1223,262039.4999999894
1224,262563.8999999894
1225,262211.8999999893
1226,262023.09999998944
1227,262162.0999999894
1228,262441.0999999893
1229,262758.0999999893
1230,262072.89999998946
1231,264573.69999998936
1232,261968.49999998944
1233,262094.69999998942
1234,261882.89999998934
1235,261932.2999999893
1236,261786.6999999894
1237,264121.49999998946
1238,261911.69999998936
1239,264301.8999999894
1240,262057.69999998945
1241,261689.09999998935
1242,261689.09999998935
1243,261767.49999998932
1244,263527.29999998945
1245,262709.2999999895
1246,261694.0999999894
1247,261700.69999998936
1248,261859.49999998935
1249,262958.6999999895
1250,261623.6999999895
1251,261632.0999999895
1252,261537.09999998947
1253,263607.8999999895
1254,261545.09999998947
1255,262216.49999998946
1256,261537.09999998947
1257,262874.4999999895
1258,262834.6999999895
1259,263060.0999999895
1260,261592.29999998937
1261,261564.8999999895
1262,261511.29999998945
1263,261476.69999998948
1264,261754.69999998953
1265,261476.69999998948
1266,264700.0999999894
1267,262191.8999999895
1268,261561.29999998948
1269,261853.89999998946
1270,261245.29999998942
1271,262004.4999999895
1272,261000.49999998946
1273,261200.49999998938
1274,263776.2999999894
1275,261000.49999998946
1276,261003.89999998946
1277,260959.4999999895
1278,264077.0999999894
1279,260926.29999998942
1280,260908.89999998943
1281,260970.89999998943
1282,260944.0999999894
1283,261588.89999998937
1284,260908.89999998943
1285,260925.29999998942
1286,260908.89999998943
1287,261198.2999999895
1288,260908.89999998943
1289,262984.6999999894
1290,260960.4999999894
1291,261030.09999998944
1292,260896.8999999894
1293,260916.0999999894
1294,260895.69999998942
1295,261031.89999998946
1296,260895.69999998942
1297,260970.69999998942
1298,260895.69999998942
1299,261004.29999998942
1300,261154.4999999894
1301,261767.8999999895
1302,261084.09999998944
1303,261295.09999998947
1304,260941.09999998944
1305,260895.69999998942
1306,260917.29999998945
1307,260895.69999998942
1308,261372.49999998944
1309,260895.69999998942
1310,263305.0999999895
1311,260895.69999998942
1312,260956.89999998946
1313,260868.0999999895
1314,260868.0999999895
1315,264231.89999998955
1316,260885.8999999895
1317,260936.69999998948
1318,260892.8999999895
1319,262259.29999998945
1320,260868.0999999895
1321,261466.49999998944
1322,260831.4999999895
1323,260831.4999999895
1324,260856.29999998954
1325,260831.4999999895
1326,261091.09999998938
1327,263114.89999998943
1328,263363.8999999895
1329,261089.69999998948
1330,260831.4999999895
1331,263587.0999999894
1332,262376.0999999895
1333,260826.6999999895
1334,260855.89999998952
1335,260874.2999999895
1336,262531.09999998944
1337,260809.09999998938
1338,260816.89999998937
1339,260720.2999999894
1340,260687.09999998938
1341,260712.4999999894
1342,260764.09999998932
1343,260613.89999998934
1344,260742.8999999894
1345,261858.49999998946
1346,263576.2999999893
1347,260613.89999998934
1348,260594.29999998934
1349,260594.29999998934
1350,260546.4999999894
1351,260583.4999999895
1352,260508.0999999895
1353,260573.4999999895
1354,261815.29999998945
1355,262352.4999999895
1356,260508.0999999895
1357,260508.0999999895
1358,260521.69999998948
1359,260508.0999999895
1360,260625.8999999895
1361,260933.6999999895
1362,262241.4999999896
1363,260501.6999999895
